card_type_id,name,hp,rarity,artist,supertype,convertedRetreatCost,set_name,set_series,number,type_1,subtype_1,nationalPokedexNumber,num_abilities,num_attacks,num_resistances,num_weaknesses,price_type,price_bucket,release_year
sv1-181_reverseHolofoil,Nest Ball,0,Uncommon,Toyste Beach,Trainer,0,Scarlet & Violet,Scarlet & Violet,181,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-183_normal,Penny,0,Uncommon,yuu,Trainer,0,Scarlet & Violet,Scarlet & Violet,183,Unknown,Supporter,Unknown,0,0,0,0,normal,low,2023
sv1-183_reverseHolofoil,Penny,0,Uncommon,yuu,Trainer,0,Scarlet & Violet,Scarlet & Violet,183,Unknown,Supporter,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-182_normal,Pal Pad,0,Common,Studio Bora Inc.,Trainer,0,Scarlet & Violet,Scarlet & Violet,182,Unknown,Item,Unknown,0,0,0,0,normal,low,2023
sv1-182_reverseHolofoil,Pal Pad,0,Common,Studio Bora Inc.,Trainer,0,Scarlet & Violet,Scarlet & Violet,182,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-184_normal,Picnic Basket,0,Uncommon,OKACHEKE,Trainer,0,Scarlet & Violet,Scarlet & Violet,184,Unknown,Item,Unknown,0,0,0,0,normal,low,2023
sv1-184_reverseHolofoil,Picnic Basket,0,Uncommon,OKACHEKE,Trainer,0,Scarlet & Violet,Scarlet & Violet,184,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-185_normal,Poké Ball,0,Common,Studio Bora Inc.,Trainer,0,Scarlet & Violet,Scarlet & Violet,185,Unknown,Item,Unknown,0,0,0,0,normal,low,2023
sv1-185_reverseHolofoil,Poké Ball,0,Common,Studio Bora Inc.,Trainer,0,Scarlet & Violet,Scarlet & Violet,185,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-187_normal,Pokémon Catcher,0,Common,Studio Bora Inc.,Trainer,0,Scarlet & Violet,Scarlet & Violet,187,Unknown,Item,Unknown,0,0,0,0,normal,low,2023
sv1-187_reverseHolofoil,Pokémon Catcher,0,Common,Studio Bora Inc.,Trainer,0,Scarlet & Violet,Scarlet & Violet,187,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-188_normal,Potion,0,Common,Ayaka Yoshida,Trainer,0,Scarlet & Violet,Scarlet & Violet,188,Unknown,Item,Unknown,0,0,0,0,normal,low,2023
sv1-188_reverseHolofoil,Potion,0,Common,Ayaka Yoshida,Trainer,0,Scarlet & Violet,Scarlet & Violet,188,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-186_normal,Pokégear 3.0,0,Common,Toyste Beach,Trainer,0,Scarlet & Violet,Scarlet & Violet,186,Unknown,Item,Unknown,0,0,0,0,normal,low,2023
sv1-186_reverseHolofoil,Pokégear 3.0,0,Common,Toyste Beach,Trainer,0,Scarlet & Violet,Scarlet & Violet,186,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-189_holofoil,Professor's Research (Professor Sada),0,Rare,kirisAki,Trainer,0,Scarlet & Violet,Scarlet & Violet,189,Unknown,Supporter,Unknown,0,0,0,0,holofoil,low,2023
sv1-189_reverseHolofoil,Professor's Research (Professor Sada),0,Rare,kirisAki,Trainer,0,Scarlet & Violet,Scarlet & Violet,189,Unknown,Supporter,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-191_normal,Rare Candy,0,Common,Studio Bora Inc.,Trainer,0,Scarlet & Violet,Scarlet & Violet,191,Unknown,Item,Unknown,0,0,0,0,normal,low,2023
sv1-191_reverseHolofoil,Rare Candy,0,Common,Studio Bora Inc.,Trainer,0,Scarlet & Violet,Scarlet & Violet,191,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-190_holofoil,Professor's Research (Professor Turo),0,Rare,kirisAki,Trainer,0,Scarlet & Violet,Scarlet & Violet,190,Unknown,Supporter,Unknown,0,0,0,0,holofoil,low,2023
sv1-190_reverseHolofoil,Professor's Research (Professor Turo),0,Rare,kirisAki,Trainer,0,Scarlet & Violet,Scarlet & Violet,190,Unknown,Supporter,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-192_normal,Rock Chestplate,0,Uncommon,Toyste Beach,Trainer,0,Scarlet & Violet,Scarlet & Violet,192,Unknown,Pokémon Tool,Unknown,0,0,0,0,normal,low,2023
sv1-192_reverseHolofoil,Rock Chestplate,0,Uncommon,Toyste Beach,Trainer,0,Scarlet & Violet,Scarlet & Violet,192,Unknown,Pokémon Tool,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-193_normal,Rocky Helmet,0,Uncommon,Ayaka Yoshida,Trainer,0,Scarlet & Violet,Scarlet & Violet,193,Unknown,Pokémon Tool,Unknown,0,0,0,0,normal,low,2023
sv1-193_reverseHolofoil,Rocky Helmet,0,Uncommon,Ayaka Yoshida,Trainer,0,Scarlet & Violet,Scarlet & Violet,193,Unknown,Pokémon Tool,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-194_normal,Switch,0,Common,Studio Bora Inc.,Trainer,0,Scarlet & Violet,Scarlet & Violet,194,Unknown,Item,Unknown,0,0,0,0,normal,low,2023
sv1-194_reverseHolofoil,Switch,0,Common,Studio Bora Inc.,Trainer,0,Scarlet & Violet,Scarlet & Violet,194,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-195_normal,Team Star Grunt,0,Uncommon,nagimiso,Trainer,0,Scarlet & Violet,Scarlet & Violet,195,Unknown,Supporter,Unknown,0,0,0,0,normal,low,2023
sv1-195_reverseHolofoil,Team Star Grunt,0,Uncommon,nagimiso,Trainer,0,Scarlet & Violet,Scarlet & Violet,195,Unknown,Supporter,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-196_normal,Ultra Ball,0,Uncommon,Ayaka Yoshida,Trainer,0,Scarlet & Violet,Scarlet & Violet,196,Unknown,Item,Unknown,0,0,0,0,normal,low,2023
sv1-196_reverseHolofoil,Ultra Ball,0,Uncommon,Ayaka Yoshida,Trainer,0,Scarlet & Violet,Scarlet & Violet,196,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-198_normal,Youngster,0,Uncommon,Hitoshi Ariga,Trainer,0,Scarlet & Violet,Scarlet & Violet,198,Unknown,Supporter,Unknown,0,0,0,0,normal,low,2023
sv1-198_reverseHolofoil,Youngster,0,Uncommon,Hitoshi Ariga,Trainer,0,Scarlet & Violet,Scarlet & Violet,198,Unknown,Supporter,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-200_holofoil,Dolliv,90,Illustration Rare,Oswaldo KATO,Pokémon,1,Scarlet & Violet,Scarlet & Violet,200,Grass,Stage 1,929.0,0,2,0,1,holofoil,low,2023
sv1-197_normal,Vitality Band,0,Uncommon,Studio Bora Inc.,Trainer,0,Scarlet & Violet,Scarlet & Violet,197,Unknown,Pokémon Tool,Unknown,0,0,0,0,normal,low,2023
sv1-197_reverseHolofoil,Vitality Band,0,Uncommon,Studio Bora Inc.,Trainer,0,Scarlet & Violet,Scarlet & Violet,197,Unknown,Pokémon Tool,Unknown,0,0,0,0,reverseHolofoil,low,2023
sv1-199_holofoil,Tarountula,40,Illustration Rare,Miki Tanaka,Pokémon,1,Scarlet & Violet,Scarlet & Violet,199,Grass,Basic,917.0,0,1,0,1,holofoil,low,2023
sv1-201_holofoil,Toedscool,50,Illustration Rare,Akira Komayama,Pokémon,1,Scarlet & Violet,Scarlet & Violet,201,Grass,Basic,948.0,0,1,0,1,holofoil,low,2023
sv1-203_holofoil,Armarouge,130,Illustration Rare,nagimiso,Pokémon,2,Scarlet & Violet,Scarlet & Violet,203,Fire,Stage 1,936.0,1,1,0,1,holofoil,low,2023
sv1-202_holofoil,Scovillain,110,Illustration Rare,KIYOTAKA OSHIYAMA,Pokémon,1,Scarlet & Violet,Scarlet & Violet,202,Grass,Stage 1,952.0,0,2,0,1,holofoil,low,2023
sv1-206_holofoil,Wiglett,50,Illustration Rare,You Iribi,Pokémon,1,Scarlet & Violet,Scarlet & Violet,206,Water,Basic,960.0,0,1,0,1,holofoil,low,2023
sv1-204_holofoil,Slowpoke,70,Illustration Rare,Toshinao Aoki,Pokémon,2,Scarlet & Violet,Scarlet & Violet,204,Water,Basic,79.0,0,2,0,1,holofoil,low,2023
sv1-205_holofoil,Clauncher,70,Illustration Rare,Shinya Komatsu,Pokémon,1,Scarlet & Violet,Scarlet & Violet,205,Water,Basic,692.0,0,1,0,1,holofoil,low,2023
sv1-209_holofoil,Pawmot,130,Illustration Rare,Kouki Saitou,Pokémon,0,Scarlet & Violet,Scarlet & Violet,209,Lightning,Stage 2,922.0,1,1,0,1,holofoil,low,2023
sv1-208_holofoil,Pachirisu,70,Illustration Rare,zig,Pokémon,1,Scarlet & Violet,Scarlet & Violet,208,Lightning,Basic,417.0,1,1,0,1,holofoil,low,2023
sv1-210_holofoil,Drowzee,70,Illustration Rare,Tomokazu Komiya,Pokémon,1,Scarlet & Violet,Scarlet & Violet,210,Psychic,Basic,96.0,0,2,1,1,holofoil,low,2023
sv1-207_holofoil,Dondozo,160,Illustration Rare,AKIRA EGAWA,Pokémon,4,Scarlet & Violet,Scarlet & Violet,207,Water,Basic,977.0,0,2,0,1,holofoil,low,2023
sv1-214_holofoil,Greavard,70,Illustration Rare,sowsow,Pokémon,2,Scarlet & Violet,Scarlet & Violet,214,Psychic,Basic,971.0,0,1,1,1,holofoil,low,2023
sv1-215_holofoil,Riolu,70,Illustration Rare,Nelnal,Pokémon,1,Scarlet & Violet,Scarlet & Violet,215,Fighting,Basic,447.0,0,2,0,1,holofoil,low,2023
sv1-211_holofoil,Ralts,70,Illustration Rare,Jiro Sasumo,Pokémon,1,Scarlet & Violet,Scarlet & Violet,211,Psychic,Basic,280.0,0,1,1,1,holofoil,low,2023
sv1-212_holofoil,Kirlia,90,Illustration Rare,Jiro Sasumo,Pokémon,1,Scarlet & Violet,Scarlet & Violet,212,Psychic,Stage 1,281.0,0,2,1,1,holofoil,low,2023
sv1-213_holofoil,Fidough,60,Illustration Rare,Tika Matsuno,Pokémon,2,Scarlet & Violet,Scarlet & Violet,213,Psychic,Basic,926.0,0,2,0,1,holofoil,low,2023
sv1-217_holofoil,Klawf,130,Illustration Rare,Mina Nakai,Pokémon,3,Scarlet & Violet,Scarlet & Violet,217,Fighting,Basic,950.0,0,2,0,1,holofoil,low,2023
sv1-218_holofoil,Mabosstiff,130,Illustration Rare,OKACHEKE,Pokémon,3,Scarlet & Violet,Scarlet & Violet,218,Darkness,Stage 1,943.0,1,1,0,1,holofoil,low,2023
sv1-216_holofoil,Sandile,70,Illustration Rare,Nurikabe,Pokémon,2,Scarlet & Violet,Scarlet & Violet,216,Fighting,Basic,551.0,0,2,0,1,holofoil,low,2023
sv1-219_holofoil,Bombirdier,110,Illustration Rare,Shibuzoh.,Pokémon,1,Scarlet & Violet,Scarlet & Violet,219,Darkness,Basic,962.0,0,2,1,1,holofoil,low,2023
sv1-220_holofoil,Kingambit,170,Illustration Rare,Shin Nagasawa,Pokémon,3,Scarlet & Violet,Scarlet & Violet,220,Darkness,Stage 2,983.0,1,1,0,1,holofoil,low,2023
sv1-221_holofoil,Starly,60,Illustration Rare,saino misaki,Pokémon,1,Scarlet & Violet,Scarlet & Violet,221,Colorless,Basic,396.0,0,1,1,1,holofoil,low,2023
sv1-222_holofoil,Skwovet,60,Illustration Rare,Teeziro,Pokémon,1,Scarlet & Violet,Scarlet & Violet,222,Colorless,Basic,819.0,1,1,0,1,holofoil,low,2023
sv1-224_holofoil,Arcanine ex,280,Ultra Rare,5ban Graphics,Pokémon,3,Scarlet & Violet,Scarlet & Violet,224,Fire,Stage 1,59.0,0,2,0,1,holofoil,low,2023
sv1-226_holofoil,Magnezone ex,330,Ultra Rare,PLANETA Tsuji,Pokémon,3,Scarlet & Violet,Scarlet & Violet,226,Lightning,Stage 2,462.0,0,2,0,1,holofoil,low,2023
sv1-225_holofoil,Gyarados ex,300,Ultra Rare,5ban Graphics,Pokémon,4,Scarlet & Violet,Scarlet & Violet,225,Water,Stage 1,130.0,0,2,0,1,holofoil,low,2023
sv1-223_holofoil,Spidops ex,260,Ultra Rare,takuyoa,Pokémon,2,Scarlet & Violet,Scarlet & Violet,223,Grass,Stage 1,918.0,1,1,0,1,holofoil,low,2023
sv1-228_holofoil,Gardevoir ex,310,Ultra Rare,N-DESIGN Inc.,Pokémon,2,Scarlet & Violet,Scarlet & Violet,228,Psychic,Stage 2,282.0,1,1,1,1,holofoil,low,2023
sv1-227_holofoil,Miraidon ex,220,Ultra Rare,5ban Graphics,Pokémon,1,Scarlet & Violet,Scarlet & Violet,227,Lightning,Basic,1008.0,1,1,0,1,holofoil,low,2023
sv1-229_holofoil,Banette ex,250,Ultra Rare,PLANETA Mochizuki,Pokémon,2,Scarlet & Violet,Scarlet & Violet,229,Psychic,Stage 1,354.0,0,2,1,1,holofoil,low,2023
sv1-231_holofoil,Koraidon ex,230,Ultra Rare,aky CG Works,Pokémon,2,Scarlet & Violet,Scarlet & Violet,231,Fighting,Basic,1007.0,1,1,0,1,holofoil,low,2023
sv1-230_holofoil,Great Tusk ex,250,Ultra Rare,5ban Graphics,Pokémon,4,Scarlet & Violet,Scarlet & Violet,230,Fighting,Basic,984.0,0,2,0,1,holofoil,low,2023
sv1-233_holofoil,Iron Treads ex,220,Ultra Rare,5ban Graphics,Pokémon,3,Scarlet & Violet,Scarlet & Violet,233,Metal,Basic,990.0,0,2,1,1,holofoil,low,2023
sv1-232_holofoil,Toxicroak ex,250,Ultra Rare,PLANETA Hiiragi,Pokémon,2,Scarlet & Violet,Scarlet & Violet,232,Darkness,Stage 1,454.0,0,2,0,1,holofoil,low,2023
sv1-234_holofoil,Oinkologne ex,260,Ultra Rare,aky CG Works,Pokémon,2,Scarlet & Violet,Scarlet & Violet,234,Colorless,Stage 1,916.0,0,2,0,1,holofoil,low,2023
sv1-235_holofoil,Arven,0,Ultra Rare,GIDORA,Trainer,0,Scarlet & Violet,Scarlet & Violet,235,Unknown,Supporter,Unknown,0,0,0,0,holofoil,low,2023
sv1-237_holofoil,Katy,0,Ultra Rare,Akira Komayama,Trainer,0,Scarlet & Violet,Scarlet & Violet,237,Unknown,Supporter,Unknown,0,0,0,0,holofoil,low,2023
sv1-236_holofoil,Jacq,0,Ultra Rare,GIDORA,Trainer,0,Scarlet & Violet,Scarlet & Violet,236,Unknown,Supporter,Unknown,0,0,0,0,holofoil,low,2023
sv1-238_holofoil,Miriam,0,Ultra Rare,Sanosuke Sakuma,Trainer,0,Scarlet & Violet,Scarlet & Violet,238,Unknown,Supporter,Unknown,0,0,0,0,holofoil,low,2023
sv1-241_holofoil,Professor's Research (Professor Turo),0,Ultra Rare,kirisAki,Trainer,0,Scarlet & Violet,Scarlet & Violet,241,Unknown,Supporter,Unknown,0,0,0,0,holofoil,low,2023
sv1-240_holofoil,Professor's Research (Professor Sada),0,Ultra Rare,kirisAki,Trainer,0,Scarlet & Violet,Scarlet & Violet,240,Unknown,Supporter,Unknown,0,0,0,0,holofoil,low,2023
sv1-239_holofoil,Penny,0,Ultra Rare,yuu,Trainer,0,Scarlet & Violet,Scarlet & Violet,239,Unknown,Supporter,Unknown,0,0,0,0,holofoil,low,2023
sv1-242_holofoil,Team Star Grunt,0,Ultra Rare,nagimiso,Trainer,0,Scarlet & Violet,Scarlet & Violet,242,Unknown,Supporter,Unknown,0,0,0,0,holofoil,low,2023
sv1-243_holofoil,Spidops ex,260,Special Illustration Rare,Miki Tanaka,Pokémon,2,Scarlet & Violet,Scarlet & Violet,243,Grass,Stage 1,918.0,1,1,0,1,holofoil,low,2023
sv1-244_holofoil,Miraidon ex,220,Special Illustration Rare,kantaro,Pokémon,1,Scarlet & Violet,Scarlet & Violet,244,Lightning,Basic,1008.0,1,1,0,1,holofoil,low,2023
sv1-245_holofoil,Gardevoir ex,310,Special Illustration Rare,Jiro Sasumo,Pokémon,2,Scarlet & Violet,Scarlet & Violet,245,Psychic,Stage 2,282.0,1,1,1,1,holofoil,low,2023
sv1-246_holofoil,Great Tusk ex,250,Special Illustration Rare,Pani Kobayashi,Pokémon,4,Scarlet & Violet,Scarlet & Violet,246,Fighting,Basic,984.0,0,2,0,1,holofoil,low,2023
sv1-248_holofoil,Iron Treads ex,220,Special Illustration Rare,KEIICHIRO ITO,Pokémon,3,Scarlet & Violet,Scarlet & Violet,248,Metal,Basic,990.0,0,2,1,1,holofoil,low,2023
sv1-247_holofoil,Koraidon ex,230,Special Illustration Rare,Ryota Murayama,Pokémon,2,Scarlet & Violet,Scarlet & Violet,247,Fighting,Basic,1007.0,1,1,0,1,holofoil,low,2023
sv1-249_holofoil,Arven,0,Special Illustration Rare,kantaro,Trainer,0,Scarlet & Violet,Scarlet & Violet,249,Unknown,Supporter,Unknown,0,0,0,0,holofoil,low,2023
sv1-250_holofoil,Jacq,0,Special Illustration Rare,Oswaldo KATO,Trainer,0,Scarlet & Violet,Scarlet & Violet,250,Unknown,Supporter,Unknown,0,0,0,0,holofoil,low,2023
sv1-252_holofoil,Penny,0,Special Illustration Rare,OKACHEKE,Trainer,0,Scarlet & Violet,Scarlet & Violet,252,Unknown,Supporter,Unknown,0,0,0,0,holofoil,low,2023
sv1-251_holofoil,Miriam,0,Special Illustration Rare,Akira Komayama,Trainer,0,Scarlet & Violet,Scarlet & Violet,251,Unknown,Supporter,Unknown,0,0,0,0,holofoil,low,2023
sv1-253_holofoil,Miraidon ex,220,Hyper Rare,5ban Graphics,Pokémon,1,Scarlet & Violet,Scarlet & Violet,253,Lightning,Basic,1008.0,1,1,0,1,holofoil,low,2023
sv1-255_holofoil,Nest Ball,0,Hyper Rare,Toyste Beach,Trainer,0,Scarlet & Violet,Scarlet & Violet,255,Unknown,Item,Unknown,0,0,0,0,holofoil,low,2023
sv1-256_holofoil,Rare Candy,0,Hyper Rare,Studio Bora Inc.,Trainer,0,Scarlet & Violet,Scarlet & Violet,256,Unknown,Item,Unknown,0,0,0,0,holofoil,low,2023
sv1-254_holofoil,Koraidon ex,230,Hyper Rare,aky CG Works,Pokémon,2,Scarlet & Violet,Scarlet & Violet,254,Fighting,Basic,1007.0,1,1,0,1,holofoil,low,2023
sv1-258_holofoil,Basic Fighting Energy,0,Hyper Rare,Unknown,Energy,0,Scarlet & Violet,Scarlet & Violet,258,Unknown,Basic,Unknown,0,0,0,0,holofoil,low,2023
sv1-257_holofoil,Basic Lightning Energy,0,Hyper Rare,Unknown,Energy,0,Scarlet & Violet,Scarlet & Violet,257,Unknown,Basic,Unknown,0,0,0,0,holofoil,low,2023
svp-1_holofoil,Sprigatito,70,Promo,Yuu Nishida,Pokémon,1,Scarlet & Violet Black Star Promos,Scarlet & Violet,1,Grass,Basic,906.0,0,1,0,1,holofoil,low,2023
svp-2_holofoil,Fuecoco,80,Promo,Ryuta Fuse,Pokémon,2,Scarlet & Violet Black Star Promos,Scarlet & Violet,2,Fire,Basic,909.0,0,1,0,1,holofoil,low,2023
svp-6_holofoil,Pawmot,130,Promo,GIDORA,Pokémon,0,Scarlet & Violet Black Star Promos,Scarlet & Violet,6,Lightning,Stage 2,922.0,1,1,0,1,holofoil,low,2023
svp-10_holofoil,Espathra,110,Promo,Sanosuke Sakuma,Pokémon,0,Scarlet & Violet Black Star Promos,Scarlet & Violet,10,Psychic,Stage 1,956.0,0,2,1,1,holofoil,low,2023
svp-7_holofoil,Hawlucha,70,Promo,Yuya Oka,Pokémon,1,Scarlet & Violet Black Star Promos,Scarlet & Violet,7,Fighting,Basic,701.0,1,1,0,1,holofoil,low,2023
svp-13_holofoil,Miraidon,120,Promo,Akira Komayama,Pokémon,1,Scarlet & Violet Black Star Promos,Scarlet & Violet,13,Lightning,Basic,1008.0,0,2,0,1,holofoil,low,2023
svp-8_holofoil,Revavroom,140,Promo,DOM,Pokémon,2,Scarlet & Violet Black Star Promos,Scarlet & Violet,8,Metal,Stage 1,966.0,1,1,1,1,holofoil,low,2023
svp-9_holofoil,Spidops,120,Promo,Anesaki Dynamic,Pokémon,2,Scarlet & Violet Black Star Promos,Scarlet & Violet,9,Grass,Stage 1,918.0,0,2,0,1,holofoil,low,2023
svp-11_holofoil,Arcanine,130,Promo,Ryuta Fuse,Pokémon,3,Scarlet & Violet Black Star Promos,Scarlet & Violet,11,Fire,Stage 1,59.0,0,2,0,1,holofoil,low,2023
svp-3_holofoil,Quaxly,70,Promo,Narumi Sato,Pokémon,1,Scarlet & Violet Black Star Promos,Scarlet & Violet,3,Water,Basic,912.0,0,1,0,1,holofoil,low,2023
svp-5_holofoil,Quaquaval,170,Promo,kodama,Pokémon,2,Scarlet & Violet Black Star Promos,Scarlet & Violet,5,Water,Stage 2,914.0,1,1,0,1,holofoil,low,2023
svp-4_holofoil,Mimikyu ex,190,Promo,PLANETA Yamashita,Pokémon,1,Scarlet & Violet Black Star Promos,Scarlet & Violet,4,Psychic,Basic,778.0,0,2,0,1,holofoil,low,2023
svp-14_holofoil,Koraidon,130,Promo,Mina Nakai,Pokémon,2,Scarlet & Violet Black Star Promos,Scarlet & Violet,14,Fighting,Basic,1007.0,0,2,0,1,holofoil,low,2023
svp-12_holofoil,Dondozo,150,Promo,Shin Nagasawa,Pokémon,4,Scarlet & Violet Black Star Promos,Scarlet & Violet,12,Water,Basic,977.0,0,2,0,1,holofoil,low,2023
swshp-SWSH285_holofoil,Pikachu V,200,Promo,You Iribi,Pokémon,1,SWSH Black Star Promos,Sword & Shield,SWSH285,Lightning,Basic,25.0,0,1,0,1,holofoil,low,2019
swshp-SWSH286_holofoil,Pikachu VMAX,310,Promo,AKIRA EGAWA,Pokémon,2,SWSH Black Star Promos,Sword & Shield,SWSH286,Lightning,VMAX,25.0,0,2,0,1,holofoil,low,2019
sv2-1_normal,Hoppip,50,Common,Yukiko Baba,Pokémon,1,Paldea Evolved,Scarlet & Violet,1,Grass,Basic,187.0,0,1,0,1,normal,low,2023
sv2-1_reverseHolofoil,Hoppip,50,Common,Yukiko Baba,Pokémon,1,Paldea Evolved,Scarlet & Violet,1,Grass,Basic,187.0,0,1,0,1,reverseHolofoil,low,2023
sv2-2_normal,Skiploom,70,Uncommon,Yoriyuki Ikegami,Pokémon,1,Paldea Evolved,Scarlet & Violet,2,Grass,Stage 1,188.0,1,1,0,1,normal,low,2023
sv2-2_reverseHolofoil,Skiploom,70,Uncommon,Yoriyuki Ikegami,Pokémon,1,Paldea Evolved,Scarlet & Violet,2,Grass,Stage 1,188.0,1,1,0,1,reverseHolofoil,low,2023
sv2-4_normal,Pineco,70,Common,Kouki Saitou,Pokémon,2,Paldea Evolved,Scarlet & Violet,4,Grass,Basic,204.0,0,1,0,1,normal,low,2023
sv2-4_reverseHolofoil,Pineco,70,Common,Kouki Saitou,Pokémon,2,Paldea Evolved,Scarlet & Violet,4,Grass,Basic,204.0,0,1,0,1,reverseHolofoil,low,2023
sv2-3_holofoil,Jumpluff,90,Rare,Naoyo Kimura,Pokémon,1,Paldea Evolved,Scarlet & Violet,3,Grass,Stage 2,189.0,1,1,0,1,holofoil,low,2023
sv2-3_reverseHolofoil,Jumpluff,90,Rare,Naoyo Kimura,Pokémon,1,Paldea Evolved,Scarlet & Violet,3,Grass,Stage 2,189.0,1,1,0,1,reverseHolofoil,low,2023
sv2-7_normal,Tropius,110,Common,Taira Akitsu,Pokémon,1,Paldea Evolved,Scarlet & Violet,7,Grass,Basic,357.0,0,2,0,1,normal,low,2023
sv2-7_reverseHolofoil,Tropius,110,Common,Taira Akitsu,Pokémon,1,Paldea Evolved,Scarlet & Violet,7,Grass,Basic,357.0,0,2,0,1,reverseHolofoil,low,2023
sv2-5_holofoil,Forretress ex,270,Double Rare,5ban Graphics,Pokémon,3,Paldea Evolved,Scarlet & Violet,5,Grass,Stage 1,205.0,1,1,0,1,holofoil,low,2023
sv2-6_normal,Heracross,130,Uncommon,GOSSAN,Pokémon,3,Paldea Evolved,Scarlet & Violet,6,Grass,Basic,214.0,0,2,0,1,normal,low,2023
sv2-6_reverseHolofoil,Heracross,130,Uncommon,GOSSAN,Pokémon,3,Paldea Evolved,Scarlet & Violet,6,Grass,Basic,214.0,0,2,0,1,reverseHolofoil,low,2023
sv2-12_normal,Sprigatito,60,Common,Megumi Mizutani,Pokémon,1,Paldea Evolved,Scarlet & Violet,12,Grass,Basic,906.0,0,2,0,1,normal,low,2023
sv2-12_reverseHolofoil,Sprigatito,60,Common,Megumi Mizutani,Pokémon,1,Paldea Evolved,Scarlet & Violet,12,Grass,Basic,906.0,0,2,0,1,reverseHolofoil,low,2023
sv2-13_normal,Sprigatito,70,Common,Naoyo Kimura,Pokémon,1,Paldea Evolved,Scarlet & Violet,13,Grass,Basic,906.0,0,1,0,1,normal,low,2023
sv2-13_reverseHolofoil,Sprigatito,70,Common,Naoyo Kimura,Pokémon,1,Paldea Evolved,Scarlet & Violet,13,Grass,Basic,906.0,0,1,0,1,reverseHolofoil,low,2023
sv2-14_normal,Floragato,90,Uncommon,nagimiso,Pokémon,1,Paldea Evolved,Scarlet & Violet,14,Grass,Stage 1,907.0,0,2,0,1,normal,low,2023
sv2-14_reverseHolofoil,Floragato,90,Uncommon,nagimiso,Pokémon,1,Paldea Evolved,Scarlet & Violet,14,Grass,Stage 1,907.0,0,2,0,1,reverseHolofoil,low,2023
sv2-18_normal,Spidops,110,Uncommon,Oswaldo KATO,Pokémon,2,Paldea Evolved,Scarlet & Violet,18,Grass,Stage 1,918.0,0,2,0,1,normal,low,2023
sv2-18_reverseHolofoil,Spidops,110,Uncommon,Oswaldo KATO,Pokémon,2,Paldea Evolved,Scarlet & Violet,18,Grass,Stage 1,918.0,0,2,0,1,reverseHolofoil,low,2023
sv2-15_holofoil,Meowscarada ex,310,Double Rare,5ban Graphics,Pokémon,2,Paldea Evolved,Scarlet & Violet,15,Grass,Stage 2,908.0,1,1,0,1,holofoil,low,2023
sv2-16_normal,Tarountula,50,Common,Kyoko Umemoto,Pokémon,1,Paldea Evolved,Scarlet & Violet,16,Grass,Basic,917.0,0,1,0,1,normal,low,2023
sv2-16_reverseHolofoil,Tarountula,50,Common,Kyoko Umemoto,Pokémon,1,Paldea Evolved,Scarlet & Violet,16,Grass,Basic,917.0,0,1,0,1,reverseHolofoil,low,2023
sv2-17_normal,Tarountula,60,Common,Mina Nakai,Pokémon,2,Paldea Evolved,Scarlet & Violet,17,Grass,Basic,917.0,0,1,0,1,normal,low,2023
sv2-17_reverseHolofoil,Tarountula,60,Common,Mina Nakai,Pokémon,2,Paldea Evolved,Scarlet & Violet,17,Grass,Basic,917.0,0,1,0,1,reverseHolofoil,low,2023
sv2-8_normal,Combee,50,Common,Yoriyuki Ikegami,Pokémon,1,Paldea Evolved,Scarlet & Violet,8,Grass,Basic,415.0,0,1,0,1,normal,low,2023
sv2-8_reverseHolofoil,Combee,50,Common,Yoriyuki Ikegami,Pokémon,1,Paldea Evolved,Scarlet & Violet,8,Grass,Basic,415.0,0,1,0,1,reverseHolofoil,low,2023
sv2-9_normal,Vespiquen,120,Uncommon,Megumi Higuchi,Pokémon,2,Paldea Evolved,Scarlet & Violet,9,Grass,Stage 1,416.0,0,2,0,1,normal,low,2023
sv2-9_reverseHolofoil,Vespiquen,120,Uncommon,Megumi Higuchi,Pokémon,2,Paldea Evolved,Scarlet & Violet,9,Grass,Stage 1,416.0,0,2,0,1,reverseHolofoil,low,2023
sv2-10_normal,Snover,90,Common,Taira Akitsu,Pokémon,3,Paldea Evolved,Scarlet & Violet,10,Grass,Basic,459.0,0,1,0,1,normal,low,2023
